query_id,text,gold_sql,pred_sql,complexity,EM,EX,valid,latency_ms,model_succeeded
0,Tìm áo thun,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,simple,1,1,True,1499.4385242462158,True
AND rv.rating_average >= 4.3
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.3;,complex,0,0,True,3102.320671081543,True
246,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.4 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.4
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.4 AND (name LIKE '%Louis Vuitton%' OR name LIKE '%Gucci%') LIMIT 10;,complex,0,0,True,2518.1515216827393,True
247,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.0 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.0
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.0 AND (name LIKE '%Nike%' OR name LIKE '%Adidas%') LIMIT 10;,complex,0,0,True,2388.1425857543945,True
248,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.1 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.1
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.1;,complex,0,0,True,3103.6126613616943,True
249,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.2 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.2
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.2 AND (name LIKE '%Louis Vuitton%' OR name LIKE '%Gucci%') LIMIT 10;,complex,0,0,True,2456.2790393829346,True
250,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.3 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.3
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.3 AND (name LIKE '%Nike%' OR name LIKE '%Adidas%') LIMIT 10;,complex,0,0,True,2388.6451721191406,True
251,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.4 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.4
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.4;,complex,0,0,True,3102.5545597076416,True
252,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.0 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.0
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.0 AND (name LIKE '%Louis Vuitton%' OR name LIKE '%Gucci%') LIMIT 10;,complex,0,0,True,2512.6264095306396,True
253,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.1 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.1
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.1 AND (name LIKE '%Nike%' OR name LIKE '%Adidas%') LIMIT 10;,complex,0,0,True,2385.5462074279785,True
254,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.2 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.2
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.2;,complex,0,0,True,3097.7582931518555,True
255,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.3 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.3
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE (brand_id = (SELECT id FROM brands WHERE name = 'Louis Vuitton') OR brand_id = (SELECT id FROM brands WHERE name = 'Gucci')) AND rating > 4.3;,complex,0,0,True,3648.005962371826,True
256,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.4 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.4
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.4 AND (name LIKE '%Nike%' OR name LIKE '%Adidas%') LIMIT 10;,complex,0,0,True,2389.727830886841,True
257,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.0 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.0
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.0;,complex,0,0,True,3104.40993309021,True
258,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.1 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.1
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.1 AND (name LIKE '%Louis Vuitton%' OR name LIKE '%Gucci%') LIMIT 10;,complex,0,0,True,2456.953287124634,True
259,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.2 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.2
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.2 AND (name LIKE '%Nike%' OR name LIKE '%Adidas%') LIMIT 10;,complex,0,0,True,2398.5884189605713,True
260,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.3 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.3
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products JOIN brands b ON brand_id = b.id WHERE (b.name = 'Samsung' OR b.name = 'Apple') AND rating > 4.3;,complex,0,0,True,3104.9017906188965,True
261,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.4 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.4
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE rating > 4.4 AND (name LIKE '%Louis Vuitton%' OR name LIKE '%Gucci%') LIMIT 10;,complex,0,0,True,2517.314672470093,True
262,Phân tích giá theo khoảng từ 100k đến 600k,"SELECT 
CASE 
    WHEN pr.current_price < 100000 THEN 'Under 100K'
    WHEN pr.current_price BETWEEN 100000 AND 600000 THEN '100K-600K'
    ELSE 'Over 600K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 100000 AND 600000;,complex,0,0,True,1803.6763668060303,True
263,Phân tích giá theo khoảng từ 200k đến 700k,"SELECT 
CASE 
    WHEN pr.current_price < 200000 THEN 'Under 200K'
    WHEN pr.current_price BETWEEN 200000 AND 700000 THEN '200K-700K'
    ELSE 'Over 700K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 200000 AND 700000;,complex,0,0,True,1800.2519607543945,True
264,Phân tích giá theo khoảng từ 300k đến 800k,"SELECT 
CASE 
    WHEN pr.current_price < 300000 THEN 'Under 300K'
    WHEN pr.current_price BETWEEN 300000 AND 800000 THEN '300K-800K'
    ELSE 'Over 800K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 300000 AND 800000;,complex,0,0,True,1802.6888370513916,True
265,Phân tích giá theo khoảng từ 400k đến 900k,"SELECT 
CASE 
    WHEN pr.current_price < 400000 THEN 'Under 400K'
    WHEN pr.current_price BETWEEN 400000 AND 900000 THEN '400K-900K'
    ELSE 'Over 900K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 400000 AND 900000;,complex,0,0,True,1804.8200607299805,True
266,Phân tích giá theo khoảng từ 500k đến 1000k,"SELECT 
CASE 
    WHEN pr.current_price < 500000 THEN 'Under 500K'
    WHEN pr.current_price BETWEEN 500000 AND 1000000 THEN '500K-1000K'
    ELSE 'Over 1000K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 500000 AND 1000000;,complex,0,0,True,1857.7558994293213,True
267,Phân tích giá theo khoảng từ 600k đến 1100k,"SELECT 
CASE 
    WHEN pr.current_price < 600000 THEN 'Under 600K'
    WHEN pr.current_price BETWEEN 600000 AND 1100000 THEN '600K-1100K'
    ELSE 'Over 1100K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 600000 AND 1100000;,complex,0,0,True,1859.276294708252,True
268,Phân tích giá theo khoảng từ 700k đến 1200k,"SELECT 
CASE 
    WHEN pr.current_price < 700000 THEN 'Under 700K'
    WHEN pr.current_price BETWEEN 700000 AND 1200000 THEN '700K-1200K'
    ELSE 'Over 1200K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 700000 AND 1200000;,complex,0,0,True,1853.8596630096436,True
269,Phân tích giá theo khoảng từ 800k đến 1300k,"SELECT 
CASE 
    WHEN pr.current_price < 800000 THEN 'Under 800K'
    WHEN pr.current_price BETWEEN 800000 AND 1300000 THEN '800K-1300K'
    ELSE 'Over 1300K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 800000 AND 1300000;,complex,0,0,True,1855.1337718963623,True
270,Phân tích giá theo khoảng từ 900k đến 1400k,"SELECT 
CASE 
    WHEN pr.current_price < 900000 THEN 'Under 900K'
    WHEN pr.current_price BETWEEN 900000 AND 1400000 THEN '900K-1400K'
    ELSE 'Over 1400K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 900000 AND 1400000;,complex,0,0,True,1857.9599857330322,True
271,Phân tích giá theo khoảng từ 1000k đến 1500k,"SELECT 
CASE 
    WHEN pr.current_price < 1000000 THEN 'Under 1000K'
    WHEN pr.current_price BETWEEN 1000000 AND 1500000 THEN '1000K-1500K'
    ELSE 'Over 1500K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 1000000 AND 1500000;,complex,0,0,True,1920.623540878296,True
272,Phân tích giá theo khoảng từ 100k đến 600k,"SELECT 
CASE 
    WHEN pr.current_price < 100000 THEN 'Under 100K'
    WHEN pr.current_price BETWEEN 100000 AND 600000 THEN '100K-600K'
    ELSE 'Over 600K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 100000 AND 600000;,complex,0,0,True,1806.966781616211,True
273,Phân tích giá theo khoảng từ 200k đến 700k,"SELECT 
CASE 
    WHEN pr.current_price < 200000 THEN 'Under 200K'
    WHEN pr.current_price BETWEEN 200000 AND 700000 THEN '200K-700K'
    ELSE 'Over 700K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 200000 AND 700000;,complex,0,0,True,1799.8096942901611,True
274,Phân tích giá theo khoảng từ 300k đến 800k,"SELECT 
CASE 
    WHEN pr.current_price < 300000 THEN 'Under 300K'
    WHEN pr.current_price BETWEEN 300000 AND 800000 THEN '300K-800K'
    ELSE 'Over 800K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 300000 AND 800000;,complex,0,0,True,1794.47340965271,True
275,Phân tích giá theo khoảng từ 400k đến 900k,"SELECT 
CASE 
    WHEN pr.current_price < 400000 THEN 'Under 400K'
    WHEN pr.current_price BETWEEN 400000 AND 900000 THEN '400K-900K'
    ELSE 'Over 900K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 400000 AND 900000;,complex,0,0,True,1797.2464561462402,True
276,Phân tích giá theo khoảng từ 500k đến 1000k,"SELECT 
CASE 
    WHEN pr.current_price < 500000 THEN 'Under 500K'
    WHEN pr.current_price BETWEEN 500000 AND 1000000 THEN '500K-1000K'
    ELSE 'Over 1000K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 500000 AND 1000000;,complex,0,0,True,1854.0904521942139,True
277,Phân tích giá theo khoảng từ 600k đến 1100k,"SELECT 
CASE 
    WHEN pr.current_price < 600000 THEN 'Under 600K'
    WHEN pr.current_price BETWEEN 600000 AND 1100000 THEN '600K-1100K'
    ELSE 'Over 1100K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 600000 AND 1100000;,complex,0,0,True,1855.24582862854,True
278,Phân tích giá theo khoảng từ 700k đến 1200k,"SELECT 
CASE 
    WHEN pr.current_price < 700000 THEN 'Under 700K'
    WHEN pr.current_price BETWEEN 700000 AND 1200000 THEN '700K-1200K'
    ELSE 'Over 1200K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 700000 AND 1200000;,complex,0,0,True,1863.1503582000732,True
279,Phân tích giá theo khoảng từ 800k đến 1300k,"SELECT 
CASE 
    WHEN pr.current_price < 800000 THEN 'Under 800K'
    WHEN pr.current_price BETWEEN 800000 AND 1300000 THEN '800K-1300K'
    ELSE 'Over 1300K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 800000 AND 1300000;,complex,0,0,True,1862.3619079589844,True
280,Phân tích giá theo khoảng từ 900k đến 1400k,"SELECT 
CASE 
    WHEN pr.current_price < 900000 THEN 'Under 900K'
    WHEN pr.current_price BETWEEN 900000 AND 1400000 THEN '900K-1400K'
    ELSE 'Over 1400K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 900000 AND 1400000;,complex,0,0,True,1858.9823246002197,True
281,Phân tích giá theo khoảng từ 1000k đến 1500k,"SELECT 
CASE 
    WHEN pr.current_price < 1000000 THEN 'Under 1000K'
    WHEN pr.current_price BETWEEN 1000000 AND 1500000 THEN '1000K-1500K'
    ELSE 'Over 1500K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 1000000 AND 1500000;,complex,0,0,True,1921.4279651641846,True
282,Phân tích giá theo khoảng từ 100k đến 600k,"SELECT 
CASE 
    WHEN pr.current_price < 100000 THEN 'Under 100K'
    WHEN pr.current_price BETWEEN 100000 AND 600000 THEN '100K-600K'
    ELSE 'Over 600K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 100000 AND 600000;,complex,0,0,True,1807.3418140411377,True
283,Phân tích giá theo khoảng từ 200k đến 700k,"SELECT 
CASE 
    WHEN pr.current_price < 200000 THEN 'Under 200K'
    WHEN pr.current_price BETWEEN 200000 AND 700000 THEN '200K-700K'
    ELSE 'Over 700K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 200000 AND 700000;,complex,0,0,True,1800.1949787139893,True
284,Phân tích giá theo khoảng từ 300k đến 800k,"SELECT 
CASE 
    WHEN pr.current_price < 300000 THEN 'Under 300K'
    WHEN pr.current_price BETWEEN 300000 AND 800000 THEN '300K-800K'
    ELSE 'Over 800K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 300000 AND 800000;,complex,0,0,True,1799.7581958770752,True
285,Phân tích giá theo khoảng từ 400k đến 900k,"SELECT 
CASE 
    WHEN pr.current_price < 400000 THEN 'Under 400K'
    WHEN pr.current_price BETWEEN 400000 AND 900000 THEN '400K-900K'
    ELSE 'Over 900K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 400000 AND 900000;,complex,0,0,True,1800.6577491760254,True
286,Phân tích giá theo khoảng từ 500k đến 1000k,"SELECT 
CASE 
    WHEN pr.current_price < 500000 THEN 'Under 500K'
    WHEN pr.current_price BETWEEN 500000 AND 1000000 THEN '500K-1000K'
    ELSE 'Over 1000K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 500000 AND 1000000;,complex,0,0,True,1860.1055145263672,True
287,Phân tích giá theo khoảng từ 600k đến 1100k,"SELECT 
CASE 
    WHEN pr.current_price < 600000 THEN 'Under 600K'
    WHEN pr.current_price BETWEEN 600000 AND 1100000 THEN '600K-1100K'
    ELSE 'Over 1100K'
END as price_range,
COUNT(*) as product_count,
AVG(rv.rating_average) as avg_rating,
AVG(pr.current_price) as avg_price
FROM product_pricing pr 
JOIN product_reviews rv ON pr.product_id = rv.product_id 
GROUP BY price_range 
ORDER BY avg_price;",SELECT COUNT(*) FROM products WHERE price BETWEEN 600000 AND 1100000;,complex,0,0,True,1860.1245880126953,True
288,Phân tích giá theo khoảng từ 700k đến 1200k,"SELECT 
CASE 
    WHEN pr.current_price < 700000 THEN 'Under 700K'
    WHEN pr.current_price BETWEEN 700000 AND 1200000 THEN '700K-1200K'
    ELSE 'Over 1200K'
